CRR_ID,OriginalCRR_ID,AccountHolder,HedgeType,BidType,CRRType,Source,Sink,StartDate,EndDate,TimeOfUse,Bid24Hour,MW,ShadowPricePerMWH
208306757,,XPEAKE,OBL,BUY,PREAWARD,CASL_GAP_UN1,JDKNS_RN,01/01/2026,01/31/2026,PeakWD,No,2.9,-2.743600
208182945,,XLUTRD,OPT,BUY,PREAWARD,LNCRK_ALL,SOLARA_UNIT1,01/01/2026,01/31/2026,PeakWD,No,0.1,2.781307
208196887,,XEXELO,OBL,BUY,PREAWARD,HB_NORTH,LZ_NORTH,01/01/2026,01/31/2026,Off-peak,No,10,0.160653
208188043,,XBPEC,OBL,BUY,PREAWARD,BATCAVE_RN,BRAUNIG_VHB1,01/01/2026,01/31/2026,Off-peak,No,0.2,1.334973
208503703,,XNN8L2,OBL,BUY,PREAWARD,MAND_SLR_RN,VISION_RN,01/01/2026,01/31/2026,PeakWD,No,1.4,0.979125
208337327,,XREUEL,OPT,BUY,PREAWARD,FRNYPP_2_CCU,ELZA_SLR_RN,01/01/2026,01/31/2026,PeakWD,No,20.9,0.738400
208368002,,XCASTP,OPT,BUY,PREAWARD,DIVR_SLR_RN,HV_BESS1_RN,01/01/2026,01/31/2026,Off-peak,No,2,1.239889
208361914,,XHEBER,OBL,BUY,PREAWARD,FRNYPP_2_CCU,FENCESLR_ALL,01/01/2026,01/31/2026,PeakWD,No,10,0.372048
208321393,,XHARTR,OPT,BUY,PREAWARD,IMP_RN1,LPCCS_CT11,01/01/2026,01/31/2026,PeakWD,No,0.1,0.020000
208371274,,XDCEND,OBL,BUY,PREAWARD,WILDWIND_ALL,JCKCNTY2_CT3,01/01/2026,01/31/2026,PeakWE,No,3.4,-0.589391
208416300,,XATVUM,OBL,BUY,PREAWARD,EL_RAYO_ALL,OXY_OXY_CCG1,01/01/2026,01/31/2026,Off-peak,No,0.8,3.744103
208259584,,XMAGE,OBL,BUY,PREAWARD,SOLARA_UNIT1,TRENT_TRENT,01/01/2026,01/31/2026,PeakWD,No,9.3,2.530000
208312300,,XWOLFP,OPT,BUY,PREAWARD,PRCRK_RN,FRNYPP_2_CCU,01/01/2026,01/31/2026,PeakWE,No,12.1,0.651830
208511635,,XHYDRA,OPT,BUY,PREAWARD,HALO_RN1,CHIL_SLR,01/01/2026,01/31/2026,PeakWE,No,0.8,0.209542
208249944,,XSUEZI,OBL,BUY,PREAWARD,HB_NORTH,LZ_RAYBN,01/01/2026,01/31/2026,Off-peak,No,15,0.591757
208188013,,XBPEC,OBL,BUY,PREAWARD,BASTEN_CCU,HB_SOUTH,01/01/2026,01/31/2026,PeakWE,No,0.4,-2.440848
208188878,,XBPEC,OBL,BUY,PREAWARD,BSS_U1,THW_1_CCU,01/01/2026,01/31/2026,Off-peak,No,0.5,0.619025
208265876,,XBIOUR,OBL,BUY,PREAWARD,S_HILLS_RN,OLNEYTN_RN,01/01/2026,01/31/2026,PeakWE,No,4,0.776395
208490024,,XIPLUM,OPT,BUY,PREAWARD,JADE_SLR_ALL,HB_NORTH,01/01/2026,01/31/2026,PeakWD,No,4,5.496600
208343352,,XSARAC,OPT,BUY,PREAWARD,WOV_BESS_RN,FLCNS_UNIT1,01/01/2026,01/31/2026,PeakWD,No,6,0.369289
208239335,,XEDIS1,OPT,BUY,PREAWARD,MAR_MARSFOG2,BUDA_RN,01/01/2026,01/31/2026,PeakWD,No,3,1.214824
208254128,,XMETT2,OBL,BUY,PREAWARD,CALAVER_JKS2,EBNY_ESS_RN,01/01/2026,01/31/2026,Off-peak,No,1.8,-1.343912
208331284,,XCASS3,OBL,BUY,PREAWARD,DC2SES_ALL,LIGSW_RN,01/01/2026,01/31/2026,Off-peak,No,1,0.821884
208249728,,XSUEZI,OBL,BUY,PREAWARD,PYR_PYRON1,SWEC_G1,01/01/2026,01/31/2026,PeakWE,No,1.1,7.742402
208266660,,XBIOUR,OPT,BUY,PREAWARD,HOLSTEIN_ALL,LNCRK_ALL,01/01/2026,01/31/2026,PeakWE,No,4,0.656512
208194100,,XBPEC,OBL,BUY,PREAWARD,RN_RTS1,HB_SOUTH,01/01/2026,01/31/2026,PeakWD,No,0.3,-0.919906
208308675,,XALTU1,OPT,BUY,PREAWARD,MAR_MARSFOG2,BUDA_RN,01/01/2026,01/31/2026,PeakWE,No,5.5,0.829862
208346009,,XHART1,OPT,BUY,PREAWARD,SC2SES_UNIT1,FREC_2_CCU,01/01/2026,01/31/2026,PeakWE,No,0.1,0.200320
208345024,,XHART1,OPT,BUY,PREAWARD,PHILLWND_ALL,MERCURY_ALL,01/01/2026,01/31/2026,PeakWE,No,0.1,0.252225
208305416,,XALTUS,OPT,BUY,PREAWARD,DAG_ALL,NCO_RN,01/01/2026,01/31/2026,PeakWD,No,8,0.315414
208235950,,XMEA2,OBL,BUY,PREAWARD,SENATEWD_1,RN_APOGEE,01/01/2026,01/31/2026,Off-peak,No,3,-0.036289
208274758,,XSEMGP,OPT,BUY,PREAWARD,GZ_RN,HV_BESS1_RN,01/01/2026,01/31/2026,PeakWD,No,0.7,0.003784
208354346,,XLANP2,OPT,BUY,PREAWARD,CRWN_SLR_UN1,LZ_AEN,01/01/2026,01/31/2026,PeakWE,No,0.1,5.358803
208370542,,XDCEND,OBL,BUY,PREAWARD,GOODWIN_ESR,DC_R,01/01/2026,01/31/2026,PeakWD,No,13.3,-0.481076
208377666,,XPERAS,OBL,BUY,PREAWARD,CEDRVALE_RN,SWOOSE1_U1,01/01/2026,01/31/2026,Off-peak,No,4.3,1.192740
208345478,,XHART1,OPT,BUY,PREAWARD,RDCAN_RDCNY1,CSC_CSECG1_2,01/01/2026,01/31/2026,PeakWE,No,0.6,0.101298
208192926,,XBPEC,OBL,BUY,PREAWARD,NUE_NUECESG9,CCEC_GT1,01/01/2026,01/31/2026,PeakWD,No,1.3,0.127982
208253895,,XMETT2,OPT,BUY,PREAWARD,LHSES_UNIT1,LZ_RAYBN,01/01/2026,01/31/2026,Off-peak,No,0.8,0.277652
208422724,,XATVU1,OPT,BUY,PREAWARD,CORALSLR_ALL,LZ_HOUSTON,01/01/2026,01/31/2026,PeakWD,No,0.2,3.052825
208318807,,XHARTR,OPT,BUY,PREAWARD,CBY_CBY_G1,AZ_ALL,01/01/2026,01/31/2026,Off-peak,No,0.1,0.175382
208363758,,XVIRIB,OBL,BUY,PREAWARD,MIRAGE_G1,WAP_WAP_G6,01/01/2026,01/31/2026,PeakWE,No,2,-1.620000
208351378,,XLANP2,OPT,BUY,PREAWARD,AQUI_ALL,MDANP_CT1_2,01/01/2026,01/31/2026,PeakWD,No,0.1,10.713783
208348587,,XVELE3,OPT,BUY,PREAWARD,HICK_G1_G2,WL_RANCH_RN,01/01/2026,01/31/2026,PeakWE,No,1,0.900000
208409865,,XMAIA,OPT,BUY,PREAWARD,JUNO_ALL,BOCO_ESS_RN,01/01/2026,01/31/2026,PeakWD,No,5,0.040000
208194235,,XBPEC,OBL,BUY,PREAWARD,SANTACRU_ALL,CCEC_GT1,01/01/2026,01/31/2026,PeakWE,No,5,0.803777
208209231,,XTXAPI,OPT,BUY,PREAWARD,CHE_PUN1,HB_HOUSTON,01/01/2026,01/31/2026,PeakWE,No,0.4,1.070000
208477812,,XCITAT,OPT,BUY,PREAWARD,LV1A_LV1B,SIL_SILAS_6,01/01/2026,01/31/2026,PeakWD,No,12.7,4.095850
208191788,,XBPEC,OBL,BUY,PREAWARD,LACY_CRK_ALL,CFLATS_UNIT,01/01/2026,01/31/2026,PeakWD,No,0.8,8.029700
208351137,,XLANP2,OPT,BUY,PREAWARD,ECLIPSE_UN1,AMISTAD_ALL,01/01/2026,01/31/2026,PeakWD,No,0.1,9.580000
208179824,,XRBEC,OBL,BUY,PREAWARD,PANDA_S_CT1,HB_NORTH,01/01/2026,01/31/2026,PeakWE,No,12.5,-0.157914
208345375,,XHART1,OPT,BUY,PREAWARD,RANCHERO_ALL,HI_LONEB_RN1,01/01/2026,01/31/2026,PeakWE,No,0.1,0.423111
208375571,,XBEARL,OPT,BUY,PREAWARD,CNLY_ESS_RN,NOBLESLR_ALL,01/01/2026,01/31/2026,PeakWD,No,2.2,4.161792
208369016,,XMOUNT,OPT,BUY,PREAWARD,PC_SOUTH_ALL,LONEWOLF_ALL,01/01/2026,01/31/2026,Off-peak,No,6,8.844718
208312417,,XWOLFP,OPT,BUY,PREAWARD,AUSTPL_ALL,DECKER_GT,01/01/2026,01/31/2026,Off-peak,No,7,0.550000
208369144,,XMOUNT,OPT,BUY,PREAWARD,FLCNS_UNIT1,PC_SOUTH_ALL,01/01/2026,01/31/2026,Off-peak,No,4.3,1.000000
208260051,,XNRGP2,OBL,BUY,PREAWARD,MCLNSLR_RN,COL_COLETOG1,01/01/2026,01/31/2026,PeakWD,No,1,-11.540906
208322020,,XHARTR,OPT,BUY,PREAWARD,LONEWOLF_ALL,FLCNS_UNIT1,01/01/2026,01/31/2026,PeakWD,No,0.1,3.668157
208190384,,XBPEC,OBL,BUY,PREAWARD,EUNICE_ALL,MASSENGL_G6,01/01/2026,01/31/2026,Off-peak,No,0.5,-26.771083
208187321,,XNRGLD,OBL,BUY,PREAWARD,HB_WEST,LZ_WEST,01/01/2026,01/31/2026,Off-peak,No,614,14.141923
208375458,,XTEFLP,OPT,BUY,PREAWARD,LGDRAW_S_ALL,JUNO_ALL,01/01/2026,01/31/2026,PeakWE,No,6.5,0.020000
208346034,,XHART1,OPT,BUY,PREAWARD,SCES_UNIT1,MERCURY_ALL,01/01/2026,01/31/2026,PeakWE,No,0.1,0.240486
208191492,,XBPEC,OBL,BUY,PREAWARD,HWF_HWFG1,MASSENGL_G8,01/01/2026,01/31/2026,PeakWE,No,0.3,-6.215297
208255802,,XSARA3,OPT,BUY,PREAWARD,DC_E,TURQ_BESS1,01/01/2026,01/31/2026,PeakWD,No,5.6,0.364499
208454693,,XVITRE,OBL,BUY,PREAWARD,EBELLS_UNIT1,OGSES_2,01/01/2026,01/31/2026,PeakWE,No,0.2,0.016981
208510662,,XCDAF1,OPT,BUY,PREAWARD,HALO_RN1,BELM_SLR_RN,01/01/2026,01/31/2026,PeakWE,No,15,0.268272
208242764,,XEDIS2,OBL,BUY,PREAWARD,PH2_U1_U2,WAKEWE_ALL,01/01/2026,01/31/2026,Off-peak,No,0.9,1.377499
208323011,,XHARTR,OPT,BUY,PREAWARD,TRINITY_ALL,GRSES_UNIT2,01/01/2026,01/31/2026,PeakWD,No,4.7,0.394360
208200555,,XTENS,OPT,BUY,PREAWARD,RAYB_G78910,SAN_SANMIGG1,01/01/2026,01/31/2026,PeakWE,No,6,3.080213
208461053,,XVITR1,OBL,BUY,PREAWARD,FRONT_EC_RN3,NED_NEDIN_G2,01/01/2026,01/31/2026,PeakWE,No,0.1,-0.350490
208277058,,XSEMGP,OPT,BUY,PREAWARD,REDGATE_RN,NEDIN_RN,01/01/2026,01/31/2026,PeakWE,No,0.3,0.000000
208344524,,XHART1,OPT,BUY,PREAWARD,N_AL_BESS_RN,GKS_BESS_RN,01/01/2026,01/31/2026,PeakWD,No,0.5,0.057624
208344846,,XHART1,OPT,BUY,PREAWARD,PANDA_S_CT1,DENISON_G1_2,01/01/2026,01/31/2026,PeakWE,No,2.7,0.183643
208319958,,XHARTR,OPT,BUY,PREAWARD,E_BLACK_RN,RVRVLYS_ALL,01/01/2026,01/31/2026,PeakWD,No,0.1,0.358356
208321392,,XHARTR,OPT,BUY,PREAWARD,IMP_RN1,LPCCS_CT11,01/01/2026,01/31/2026,Off-peak,No,0.1,0.000000
208475681,,XVITR2,OBL,BUY,PREAWARD,MESQUITE_RN,SIL_SILAS_10,01/01/2026,01/31/2026,PeakWE,No,0.4,-0.907007
208511493,,XHYDRA,OPT,BUY,PREAWARD,WILDWIND_ALL,VLSES_UNIT3,01/01/2026,01/31/2026,PeakWE,No,0.2,1.051220
208254246,,XMETT2,OBL,BUY,PREAWARD,SHEEPCRK_1,RN_DEC_AGR_D,01/01/2026,01/31/2026,Off-peak,No,1.5,-5.570028
208188182,,XBPEC,OBL,BUY,PREAWARD,BCATWD_WD_1,HORSECRK_RN,01/01/2026,01/31/2026,Off-peak,No,0.3,-0.370000
208412514,,XATVUM,OPT,BUY,PREAWARD,OGS_SLR_RN,SANTACRU_ALL,01/01/2026,01/31/2026,Off-peak,No,0.5,0.200315
208364582,,XVIRIB,OBL,BUY,PREAWARD,KINGE_ALL,AJAXWIND_RN,01/01/2026,01/31/2026,PeakWD,No,3.1,-12.646523
208251284,,XCPSE2,OPT,BUY,PREAWARD,RN_OCI_ALAMO,LZ_CPS,01/01/2026,01/31/2026,PeakWE,No,1,0.214457
208339967,,XREUEL,OPT,BUY,PREAWARD,FRNYPP_1_CCU,ELZA_SLR_RN,01/01/2026,01/31/2026,Off-peak,No,6.6,0.145690
208351769,,XLANP2,OPT,BUY,PREAWARD,CRWN_SLR_UN1,LZ_AEN,01/01/2026,01/31/2026,PeakWD,No,0.1,10.482127
208376433,,XPERAS,OBL,BUY,PREAWARD,VENADO_ALL,FAL_FALCONG2,01/01/2026,01/31/2026,Off-peak,No,7.1,-0.611816
208248086,,XSUEZI,OBL,BUY,PREAWARD,MASSENGL_G8,MASSENGL_G6,01/01/2026,01/31/2026,PeakWE,No,1.1,4.797765
208188651,,XBPEC,OBL,BUY,PREAWARD,BRP_BRAZ_RN,GBY_GT,01/01/2026,01/31/2026,Off-peak,No,0.3,0.597198
208490072,,XCAPEM,OPT,BUY,PREAWARD,E_BLACK_RN,RHESS2_ESS1,01/01/2026,01/31/2026,Off-peak,No,0.4,2.043106
208363309,,XVIRIB,OBL,BUY,PREAWARD,KEO_KEO_SM1,NACPW_UNIT1,01/01/2026,01/31/2026,PeakWD,No,3,-10.619858
208346614,,XHART1,OPT,BUY,PREAWARD,SWEC_G1,MCDLD_FCSBW1,01/01/2026,01/31/2026,PeakWD,No,0.4,1.330417
208242283,,XEDIS2,OBL,BUY,PREAWARD,MISAE_GEN_RN,CSC_CSECG1_2,01/01/2026,01/31/2026,Off-peak,No,0.9,4.035900
208181133,,XDCEN3,OPT,BUY,PREAWARD,CHEDPW_GT2,CVC_CVCG1_5,01/01/2026,01/31/2026,Off-peak,No,35.8,0.557654
208308812,,XALTU1,OPT,BUY,PREAWARD,RANCHERO_ALL,HI_LONE_ALL,01/01/2026,01/31/2026,PeakWE,No,0.1,0.423111
208256692,,XMAGE,OPT,BUY,PREAWARD,BR_ARROW_ALL,SIG_SLR_RN,01/01/2026,01/31/2026,PeakWD,No,4.6,0.271229
208451696,,XVITRE,OBL,BUY,PREAWARD,KINGW_ALL,CASL_GAP_UN1,01/01/2026,01/31/2026,PeakWD,No,9.9,0.000000
208271858,,XBARTO,OBL,BUY,PREAWARD,MUSTNGCK_ALL,CRAWFISH_RN,01/01/2026,01/31/2026,PeakWE,No,4,-3.329425
208391462,,XSCEN1,OBL,BUY,PREAWARD,HWY6_RN,RAYB_G78910,01/01/2026,01/31/2026,Off-peak,No,0.1,-0.126487
208524523,,XKNOA,OBL,BUY,PREAWARD,LEONLCPCT3_4,PAD1_ESS_RN,01/01/2026,01/31/2026,PeakWD,No,1,-0.938646
208523875,,XKNOA,OBL,BUY,PREAWARD,HI_LONEB_RN1,SKY1,01/01/2026,01/31/2026,PeakWD,No,1,-7.280000
208520685,,XQUAT2,OBL,BUY,PREAWARD,JAG_SLR_RN,GRAN_SLR_RN,01/01/2026,01/31/2026,PeakWE,No,1,2.878015
208447691,,XTHORD,OBL,BUY,PREAWARD,SC2SES_UNIT1,MLSES_UNIT1,01/01/2026,01/31/2026,PeakWE,No,0.1,0.068083
208410767,,XATVUM,OPT,BUY,PREAWARD,BVE_UNIT2,THW_THWGT5X,01/01/2026,01/31/2026,Off-peak,No,18.7,1.037944
208370241,,XMOUNT,OPT,BUY,PREAWARD,LAMESASLR_G,KNAPP_RN,01/01/2026,01/31/2026,Off-peak,No,0.8,19.395957
208523691,,XKNOA,OBL,BUY,PREAWARD,CASL_GAP_UN1,MAR_MARSFOG2,01/01/2026,01/31/2026,PeakWD,No,1,-3.149111
208483235,,XUMEE1,OPT,BUY,PREAWARD,BRP_ZPT2_RN,EXGNSND_RN,01/01/2026,01/31/2026,PeakWE,No,2.2,0.020000
208274870,,XSEMGP,OPT,BUY,PREAWARD,HYDR_ESS_RN,WAYMARK_RN,01/01/2026,01/31/2026,PeakWD,No,0.7,0.000000
208467294,,XVITR2,OBL,BUY,PREAWARD,DA_BESS,CHEDPW_GT2,01/01/2026,01/31/2026,PeakWD,No,4.4,-0.123408
208187288,,XCALPP,OBL,BUY,PREAWARD,HB_SOUTH,HB_NORTH,01/01/2026,01/31/2026,PeakWE,No,60,1.521283
208255076,,XMETT3,OPT,BUY,PREAWARD,PNPI_GT2_RN,BVE_UNIT2,01/01/2026,01/31/2026,PeakWD,No,1,0.244926
208183216,,XLUTRD,OPT,BUY,PREAWARD,LNCRK_ALL,SOLARA_UNIT1,01/01/2026,01/31/2026,Off-peak,No,0.1,3.760000
208368288,,XGRIEQ,OPT,BUY,PREAWARD,CBY_CBY_G1,EXN_PUN1,01/01/2026,01/31/2026,PeakWD,No,1,0.119104
208191622,,XBPEC,OBL,BUY,PREAWARD,INRT_W_ALL,H_HOLLO_WND1,01/01/2026,01/31/2026,PeakWE,No,0.2,1.125847
208422542,,XATVU1,OPT,BUY,PREAWARD,E_HARRIS_RN,W_HRL_ESR_RN,01/01/2026,01/31/2026,PeakWD,No,26.5,0.050000
208354467,,XLANP2,OPT,BUY,PREAWARD,CRWN_SLR_UN1,LZ_AEN,01/01/2026,01/31/2026,PeakWE,No,0.1,5.358803
208420463,,XATVU1,OPT,BUY,PREAWARD,LZ_NORTH,EMPCT_RN,01/01/2026,01/31/2026,Off-peak,No,2.2,1.022440
208256900,,XMAGE,OBL,BUY,PREAWARD,CALAVER_JTD1,LZ_CPS,01/01/2026,01/31/2026,PeakWD,No,1.6,0.033450
208402726,,XVIEWE,OPT,BUY,PREAWARD,ASCK_SLR_RN,HB_NORTH,01/01/2026,01/31/2026,PeakWE,No,5,7.579009
208246366,,XDARBY,OBL,BUY,PREAWARD,KNAPP_RN,RN_TOSBATT,01/01/2026,01/31/2026,PeakWD,No,1.6,-7.242882
208193579,,XBPEC,OBL,BUY,PREAWARD,PSA_PSA_G1,HB_HOUSTON,01/01/2026,01/31/2026,PeakWE,No,0.3,-0.409922
208492212,,XTEFL2,OPT,BUY,PREAWARD,PAD1_ESS_RN,CALAVER_OWS2,01/01/2026,01/31/2026,PeakWD,No,20.8,0.050000
208268357,,XBARTO,OBL,BUY,PREAWARD,FTR_FTR_G1_4,THW_THWGT5X,01/01/2026,01/31/2026,PeakWE,No,4.8,-0.306804
208510880,,XCDAF1,OPT,BUY,PREAWARD,HEARN_RD_RN,B_D_B_DAVIG1,01/01/2026,01/31/2026,PeakWE,No,10,0.362208
208316568,,XGINKG,OPT,BUY,PREAWARD,GRYH_SLR_RN,LAPETUS_U1,01/01/2026,01/31/2026,PeakWD,No,0.3,0.960985
208276776,,XSEMGP,OPT,BUY,PREAWARD,MDANP_CT5_6,DSWL_BES1,01/01/2026,01/31/2026,PeakWE,No,0.8,0.010000
208336156,,XSNDA2,OPT,BUY,PREAWARD,JADE_SLR_ALL,DERMOTT_ALL,01/01/2026,01/31/2026,PeakWD,No,3,0.090000
208309647,,XMUDD,OBL,BUY,PREAWARD,DOWGEN_PUN1,PHO_ALL,01/01/2026,01/31/2026,Off-peak,No,5.5,-0.083887
208251146,,XSESKP,OPT,BUY,PREAWARD,CCEC_PUN2,NUE_NUECESG7,01/01/2026,01/31/2026,PeakWE,No,15,0.010000
208245576,,XEDIS2,OPT,BUY,PREAWARD,SPNC_SPNCE_4,RN_DEC_AGR_D,01/01/2026,01/31/2026,PeakWD,No,1.2,1.543268
208354680,,XLANP2,OPT,BUY,PREAWARD,SAN_SANMIGG1,POTEETS_RN,01/01/2026,01/31/2026,PeakWE,No,0.1,6.223899
208191825,,XBPEC,OBL,BUY,PREAWARD,LAMESASLR_G,BIGSTAR_ALL,01/01/2026,01/31/2026,PeakWD,No,0.2,-11.751919
208447577,,XTHORD,OBL,BUY,PREAWARD,CAMWIND_RN,MCSES_UNIT6,01/01/2026,01/31/2026,Off-peak,No,0.1,9.086577
208347077,,XHART1,OPT,BUY,PREAWARD,TRINITY_ALL,ELECTRAW_1_2,01/01/2026,01/31/2026,Off-peak,No,0.1,0.480459
208336189,,XSNDA2,OPT,BUY,PREAWARD,PLATINUM_RN,IMP_RN1,01/01/2026,01/31/2026,PeakWE,No,5,0.037644
208188309,,XBPEC,OBL,BUY,PREAWARD,BLSMT1_5_A_6,ELECTRAW_1_2,01/01/2026,01/31/2026,PeakWD,No,1.1,0.337113
208202745,,XMEA,OPT,BUY,PREAWARD,MAR_MARSFOG2,BUDA_RN,01/01/2026,01/31/2026,PeakWD,No,2.3,1.214824
208375137,,XTEFLP,OPT,BUY,PREAWARD,HLSES_UNIT3,CPSES_UNIT1,01/01/2026,01/31/2026,PeakWE,No,2.6,0.261728
208251502,,XTXAP2,OPT,BUY,PREAWARD,FRNYPP_1_CCU,PRCRK_RN,01/01/2026,01/31/2026,Off-peak,No,0.6,0.715971
208331204,,XCASS3,OBL,BUY,PREAWARD,WHCCS_CT1_ST,FREC_1_CCU,01/01/2026,01/31/2026,Off-peak,No,0.1,0.234869
208371041,,XDCEND,OBL,BUY,PREAWARD,LASSO_GEN,RIGGIN_UNIT1,01/01/2026,01/31/2026,PeakWD,No,20,-0.196204
208252140,,XMETT2,OBL,BUY,PREAWARD,TAV_RN,ADL_RN,01/01/2026,01/31/2026,PeakWD,No,2,0.722689
208302775,,XALTUS,OPT,BUY,PREAWARD,PANDA_T1_CT1,RHESS2_ESS1,01/01/2026,01/31/2026,PeakWE,No,0.5,5.377049
208310291,,XPEAK1,OPT,BUY,PREAWARD,HHOLLW4_WND1,H_HOLLO_WND1,01/01/2026,01/31/2026,PeakWD,No,33.6,0.140000
208312154,,XWOLFP,OPT,BUY,PREAWARD,PORTSL_UNIT1,HMNG_ESS_RN,01/01/2026,01/31/2026,PeakWE,No,28.4,0.990000
208303299,,XALTUS,OPT,BUY,PREAWARD,STP_STP_G1,LBRA_BES1,01/01/2026,01/31/2026,PeakWE,No,1,7.297692
208252093,,XMETT2,OBL,BUY,PREAWARD,OECCS_1,SWEC_G1,01/01/2026,01/31/2026,PeakWD,No,2,-0.391605
208271449,,XBARTO,OBL,BUY,PREAWARD,SHANNONW_RN,TRINITY_ALL,01/01/2026,01/31/2026,Off-peak,No,11.2,0.339452
208267774,,XBTGP1,OPT,BUY,PREAWARD,RHESS2_ESS1,GRAN_SLR_RN,01/01/2026,01/31/2026,PeakWD,No,6,0.734624
208377716,,XPERAS,OBL,BUY,PREAWARD,BOOTLEG_UN1,CROSSETT_ALL,01/01/2026,01/31/2026,PeakWE,No,4.4,0.872878
208312174,,XWOLFP,OPT,BUY,PREAWARD,LMO_ESR_RN,FTR_FTR_G1_4,01/01/2026,01/31/2026,PeakWE,No,49.9,0.100000
208192374,,XBPEC,OBL,BUY,PREAWARD,MAINLAND_RN,RANCHERO_ALL,01/01/2026,01/31/2026,Off-peak,No,0.3,20.082809
208266933,,XBIOUR,OPT,BUY,PREAWARD,MLSES_UNIT1,FREC_1_CCU,01/01/2026,01/31/2026,PeakWD,No,8,0.631277
208269623,,XBARTO,OBL,BUY,PREAWARD,CBEC_ALL,LZ_SOUTH,01/01/2026,01/31/2026,PeakWD,No,4.2,1.419543
208312916,,XWOLFP,OPT,BUY,PREAWARD,VORT_ALL_RN,ANSON1_ALL,01/01/2026,01/31/2026,Off-peak,No,59.5,0.755100
208191126,,XBPEC,OBL,BUY,PREAWARD,HAYSEN1_2,SAN_SANMIGG1,01/01/2026,01/31/2026,PeakWE,No,0.4,-3.697023
208192461,,XBPEC,OBL,BUY,PREAWARD,MCSES_UNIT6,FREC_1_CCU,01/01/2026,01/31/2026,PeakWD,No,2.7,-1.613754
208320440,,XHARTR,OPT,BUY,PREAWARD,FRNYPP_1_CCU,LHSES_UNIT1,01/01/2026,01/31/2026,Off-peak,No,0.1,0.229817
208396264,,XVEGA,OPT,BUY,PREAWARD,TI_SOLAR_ALL,CNTYRDS_RN,01/01/2026,01/31/2026,PeakWD,No,1.4,0.475921
208253390,,XMETT2,OBL,BUY,PREAWARD,GPASTURE_ALL,PANDA_S_ST1,01/01/2026,01/31/2026,PeakWE,No,1.8,1.816631
208320136,,XHARTR,OPT,BUY,PREAWARD,FERGCC_ST1_5,WIR_WIRTZ_G2,01/01/2026,01/31/2026,PeakWE,No,0.4,0.231170
208190686,,XBPEC,OBL,BUY,PREAWARD,FRNYPP_1_CCU,FPPYD_FPP_G1,01/01/2026,01/31/2026,Off-peak,No,0.3,-4.219043
208301369,,XALTUS,OPT,BUY,PREAWARD,DDPEC_GT3,EXN_PUN3,01/01/2026,01/31/2026,Off-peak,No,3,0.252661
208412791,,XATVUM,OPT,BUY,PREAWARD,LILY_RN,PRCRK_RN,01/01/2026,01/31/2026,Off-peak,No,2.3,0.903580
208464765,,XVITR1,OBL,BUY,PREAWARD,STLHS_SL_RN,GID_GIDEONG1,01/01/2026,01/31/2026,PeakWE,No,0.1,1.742984
208193539,,XBPEC,OBL,BUY,PREAWARD,PROSPERO_ALL,DIBOL_RN,01/01/2026,01/31/2026,PeakWD,No,0.1,-8.700723
208193848,,XBPEC,OBL,BUY,PREAWARD,RELOJ_ALL,CCEC_GT1,01/01/2026,01/31/2026,PeakWE,No,0.6,2.987601
208447864,,XTHORD,OBL,BUY,PREAWARD,EXN_PUN1,PANDA_S_CT1,01/01/2026,01/31/2026,PeakWD,No,0.1,3.064821
208193522,,XBPEC,OBL,BUY,PREAWARD,PRID_RN,SLCN_ESS_ALL,01/01/2026,01/31/2026,PeakWD,No,0.5,3.751555
